transaction_id,transaction_date,customer_name,customer_city,product_category,product_name,unit_price,quantity,total_amount,payment_method,delivery_status,merchant_name
TRX-12264,2025-07-06,nanda pratama,Makassar,kecantikan,Lipstik Wardah,8512176,0,0.0,Kartu Kredit,Delivered,PowerCell
TRX-12265,2025/07/09,ANDI SAPUTRA,bandung,Fashion,Kaos Polos,1249529,2,2499058.0,Kartu Kredit,Canceled,GadgetMart
TRX-12266,2025/04/09,siti aminah,Denpasar,Elektroniks,Laptop Asus,9400466,15,141006990.0,COD,Returned,TrendShop
TRX-12267,2025-07-05,AHMAD FAUZI,Yogyekerte,Olahraga,Sepatu Nike,9868348,3,29605044.0,COD,pending,TrendShop
TRX-12268,24-04-2025,nanda pratama,,Aksesoris,Lipstik Wardah,10952380,1,547619.0,Transfer,Pending,SportMax
TRX-12269,2025/08/19,Andi Saputra,Yog,Kecantikan,Laptop Asus,4471740,1,4471740.0,E-Wallet,Canceled,HomeEssence
TRX-12270,2025/06/20,mega putri,bandung,olahraga,Headphone JBL,9861141,1,9861141.0,COD,Pending,TechZone
TRX-12271,2025/06/25,ahmad fauzi,Medan,Kecantikans,Lipstik Wardah,2375452,0,0.0,COD,Pending,PowerCell
TRX-12272,2025-05-26,budi santoso,Yogyekerte,Olahragas,Sepatu Nike,5262360,0,0.0,COD,pending,TechZone
TRX-12273,2025/05/05,ANDI SAPUTRA,Sur,Fashions,Smartwatch,650338,1,650338.0,Kartu Kredit,Delivered,BeautyHub
TRX-12274,13/07/2025,ANDI SAPUTRA,Mak,Olahraga,Headphone JBL,5596686,100,669761153.1695766,Kartu Kredit,Pending,TechZone
TRX-12275,2025/04/11,RUDI HARTONO,Jak,Elektronik,Lipstik Wardah,4195466,1,4195466.0,Kartu Kredit,delivered,GadgetMart
TRX-12276,12/05/2025,Budi Santoso,Medan,Olahragas,Kaos Polos,2643050,1,3096037.0423511695,Card,,PowerCell
TRX-12277,02-05-2025,Dewi Lestari,Surebeye,Aksesoris,Vacuum Cleaner,3650957,1,3650957.0,Card,Delivered,TrendShop
TRX-12278,19-03-2025,Rudi Hartono,Denpasar,Kecantican,Powerbank 10K,9518740,5,47593700.0,COD,Delivered,GadgetMart
TRX-12279,2025-06-25,Andi Saputra,Bandung,Fashions,Sepatu Nike,8955808,5,44779040.0,Card,Canceled,HomeEssence
TRX-12280,2025-04-05,Ahmad Fauzi,Ban,Rumah Tangga,Kaos Polos,5174524,1,5174524.0,COD,Delivered,GadgetMart
TRX-12281,31-07-2025,Nanda Pratama,Jak,Electronic,Sepatu Nike,7586324,1,7586324.0,Ewallet,Pending,TechZone
TRX-12282,2025-03-29,mega putri,bandung,aksesoris,Powerbank 10K,3050264,1,3050264.0,COD,Canceled,TechZone
TRX-12283,2025-04-20,Ahmad Fauzi,denpasar,fashion,Headphone JBL,9472487,2,18944974.0,COD,pending,TechZone
TRX-12284,2025-07-24,Andi Saputra,jakarta,Kecantican,Laptop Asus,3123961,15,46859415.0,Transfer,Pending,TrendShop
TRX-12285,12/03/2025,Ahmad Fauzi,Mekesser,elektronik,Powerbank 10K,2258977,0,0.0,Ewallet,Canceled,PowerCell
TRX-12286,30-03-2025,dewi lestari,bandung,kecantikan,Vacuum Cleaner,3420698,1,3420698.0,E-Wallet,delivered,GadgetMart
TRX-12287,23-03-2025,Andi Saputra,Surebeye,makanan,Lipstik Wardah,7365664,0,0.0,Transfer,pending,SportMax
TRX-12288,2025/05/18,rudi hartono,Denpeser,Rumah Tanggas,Laptop Asus,6924399,15,103865985.0,Ewallet,,HomeEssence
TRX-12289,2025/03/15,SITI AMINAH,medan,Kecantikans,Kaos Polos,4942571,10,49425710.0,COD,Returned,GadgetMart
TRX-12290,2025/08/10,AHMAD FAUZI,Denpasar,Kecantikans,Vacuum Cleaner,9800229,1,9800229.0,E-Wallet,Pending,SportMax
TRX-12291,2025-06-17,mega putri,Surabaya,Kecantikans,Sepatu Nike,5998491,1,5998491.0,Kartu Kredit,delivered,HomeEssence
TRX-12292,2025/05/04,siti aminah,Med,Aksesoriss,Vacuum Cleaner,69156,0,0.0,Card,Pending,PowerCell
TRX-12293,17/06/2025,Mega Putri,Den,rumah tangga,Powerbank 10K,2612688,100,261268800.0,Card,Returned,GadgetMart
TRX-12294,16/04/2025,Dewi Lestari,Surebeye,elektronik,Smartwatch,5524106,5,27620530.0,Card,Returned,TrendShop
TRX-12295,02/07/2025,ahmad fauzi,Ban,Macanan,Vacuum Cleaner,4964005,1,4964005.0,Ewallet,Delivered,GadgetMart
TRX-12296,2025-06-20,MEGA PUTRI,makassar,Kecantikans,Laptop Asus,9175805,1,9175805.0,Ewallet,pending,TechZone
TRX-12297,14-08-2025,budi santoso,denpasar,Rumah Tangga,Kaos Polos,6175488,1,6175488.0,Ewallet,pending,TrendShop
TRX-12298,19-08-2025,Budi Santoso,Bandung,makanan,Smartwatch,3877271,3,11631813.0,Transfer,,HomeEssence
TRX-12299,09/08/2025,Andi Saputra,Surebeye,Aksesoriss,Headphone JBL,4129430,1,4129430.0,COD,Returned,HomeEssence
TRX-12300,2025/07/24,Rudi Hartono,Bandung,Kecantikans,Laptop Asus,3782517,15,56737755.0,E-Wallet,Returned,GadgetMart
TRX-12301,26/08/2025,AHMAD FAUZI,surabaya,,Vacuum Cleaner,4803954,1,4803954.0,E-Wallet,Canceled,SportMax
TRX-12302,11-07-2025,Rudi Hartono,Makassar,makanan,Lipstik Wardah,9656541,1,8646578.916764127,Ewallet,Canceled,BeautyHub
TRX-12303,2025-08-14,Budi Santoso,,Rumah Tanggas,Lipstik Wardah,7688483,15,115327245.0,Transfer,delivered,GadgetMart
TRX-12304,03-08-2025,andi saputra,yogyakarta,Fashion,Laptop Asus,2990107,1,2990107.0,Transfer,Delivered,GadgetMart
TRX-12305,2025-07-28,siti aminah,Denpasar,Elektroniks,Laptop Asus,4976622,5,24883110.0,E-Wallet,pending,BeautyHub
TRX-12306,2025-04-17,Budi Santoso,bandung,Kecantican,Laptop Asus,9061603,3,27184809.0,Card,Returned,SportMax
TRX-12307,24-04-2025,RUDI HARTONO,,Kecantikan,Lipstik Wardah,6234398,10,35042076.395624556,Transfer,Returned,GadgetMart
TRX-12308,01/03/2025,Andi Saputra,Surabaya,Elektroniks,Headphone JBL,5220310,15,78304650.0,Ewallet,pending,HomeEssence
TRX-12309,2025-06-03,Andi Saputra,,,Headphone JBL,1858516,1,1858516.0,Ewallet,Returned,SportMax
TRX-12310,11-04-2025,budi santoso,Makassar,Rumah Tangga,Headphone JBL,3811509,5,19057545.0,COD,Delivered,SportMax
TRX-12311,24/07/2025,DEWI LESTARI,Yog,Kecantican,Powerbank 10K,8731921,100,873192100.0,COD,Canceled,TrendShop
TRX-12312,2025-06-16,Mega Putri,Yogyekerte,Olahraga,Smartwatch,5098336,1,5098336.0,Ewallet,Delivered,TrendShop
TRX-12313,10-05-2025,Andi Saputra,Surebeye,Elektronik,Smartwatch,6898829,15,103482435.0,COD,pending,TechZone
TRX-12314,2025/06/27,Andi Saputra,Surebeye,Rumah Tangga,Powerbank 10K,6899221,1,6899221.0,Ewallet,delivered,SportMax
TRX-12315,2025-04-14,Dewi Lestari,jakarta,Aksesoriss,Lipstik Wardah,5633161,1,5633161.0,Kartu Kredit,pending,TechZone
TRX-12316,04/07/2025,mega putri,Den,Makanans,Lipstik Wardah,3859697,3,11579091.0,COD,delivered,TechZone
TRX-12317,25/08/2025,Budi Santoso,Yogyekerte,Kecantikan,Vacuum Cleaner,4667631,1,4667631.0,Ewallet,Canceled,TrendShop
TRX-12318,03/03/2025,Siti Aminah,Sur,,Laptop Asus,4197413,3,10521010.029118236,E-Wallet,Delivered,GadgetMart
TRX-12319,13-05-2025,siti aminah,Jekerte,Olahraga,Sepatu Nike,7926146,1,7926146.0,E-Wallet,Pending,SportMax
TRX-12320,15-05-2025,Dewi Lestari,jakarta,,Lipstik Wardah,763391,0,0.0,Transfer,pending,GadgetMart
TRX-12321,2025/03/07,ahmad fauzi,Med,olahraga,Headphone JBL,387164,10,2346085.66072514,Card,pending,HomeEssence
TRX-12322,2025/05/05,mega putri,Surebeye,Fashion,Sepatu Nike,2813779,100,281377900.0,E-Wallet,Pending,SportMax
TRX-12323,27/05/2025,NANDA PRATAMA,Yogyakarta,makanan,Vacuum Cleaner,2070880,1,2070880.0,Card,,GadgetMart
TRX-12324,2025/07/12,andi saputra,Medan,Makanan,Headphone JBL,4293780,100,583533901.5263817,Card,Canceled,TechZone
TRX-12325,15/07/2025,andi saputra,Mekesser,aksesoris,Lipstik Wardah,5731868,1,6880727.454921702,Kartu Kredit,Delivered,TechZone
TRX-12326,2025-03-21,mega putri,,Rumah Tangga,Kaos Polos,1305959,3,3917877.0,Ewallet,Pending,TechZone
TRX-12327,04-03-2025,Mega Putri,Bandung,Electronic,Powerbank 10K,2163687,1,2163687.0,COD,delivered,TrendShop
TRX-12328,03/03/2025,SITI AMINAH,Ban,Electronic,Smartwatch,7055351,3,21166053.0,COD,delivered,TrendShop
TRX-12329,2025/04/04,Dewi Lestari,Jak,Elektronik,Lipstik Wardah,5073198,10,50731980.0,Transfer,Pending,PowerCell
TRX-12330,2025-06-16,Budi Santoso,Surabaya,Acsesoris,Laptop Asus,1699959,1,1699959.0,Kartu Kredit,Pending,TrendShop
TRX-12331,15/04/2025,andi saputra,Surabaya,Rumah Tangga,Smartwatch,4834973,3,14504919.0,Transfer,delivered,SportMax
TRX-12332,17-03-2025,Rudi Hartono,Bandung,Aksesoris,Headphone JBL,1485367,0,0.0,Transfer,,PowerCell
TRX-12333,2025/06/07,rudi hartono,Jak,aksesoris,Kaos Polos,3296849,15,49452735.0,E-Wallet,Canceled,GadgetMart
TRX-12334,16-05-2025,nanda pratama,yogyakarta,Olahraga,Powerbank 10K,5437059,100,549110006.3247532,Ewallet,delivered,TrendShop
TRX-12335,2025-03-22,Mega Putri,Den,Makanan,Laptop Asus,1484730,5,7423650.0,Ewallet,Delivered,HomeEssence
TRX-12336,06/05/2025,Budi Santoso,Denpeser,,Vacuum Cleaner,4121650,100,412165000.0,Transfer,Canceled,SportMax
TRX-12337,2025/07/18,ahmad fauzi,Med,Olahraga,Headphone JBL,2008615,2,4017230.0,E-Wallet,Pending,BeautyHub
TRX-12338,2025-05-23,MEGA PUTRI,Medan,Rumah Tangga,Sepatu Nike,1028534,5,5142670.0,Ewallet,delivered,SportMax
TRX-12339,13-03-2025,andi saputra,Jakarta,Macanan,Vacuum Cleaner,186685520,10,93342760.0,COD,Returned,SportMax
TRX-12340,2025/06/05,ahmad fauzi,Jakarta,Macanan,Powerbank 10K,9748360,10,97483600.0,Transfer,Pending,GadgetMart
TRX-12341,2025-06-26,DEWI LESTARI,Makassar,Fashion,Laptop Asus,8048799,1,8048799.0,Ewallet,Canceled,TrendShop
TRX-12342,03-03-2025,MEGA PUTRI,makassar,Rumah Tanggas,Lipstik Wardah,7546196,100,754619600.0,Kartu Kredit,Returned,SportMax
TRX-12343,11/03/2025,Ahmad Fauzi,Mak,rumah tangga,Laptop Asus,9850518,2,19701036.0,E-Wallet,Pending,TrendShop
TRX-12344,2025/07/16,Andi Saputra,Surabaya,makanan,Lipstik Wardah,1700375,5,8501875.0,E-Wallet,Canceled,TrendShop
TRX-12345,05-05-2025,budi santoso,Mak,Kecantikans,Lipstik Wardah,8966776,1,8966776.0,Ewallet,Delivered,GadgetMart
TRX-12346,25/08/2025,NANDA PRATAMA,Denpeser,elektronik,Lipstik Wardah,3734815,15,56022225.0,Kartu Kredit,Delivered,TrendShop
TRX-12347,18/07/2025,RUDI HARTONO,Ban,Rumah Tangga,Sepatu Nike,2076182,5,10380910.0,COD,Delivered,PowerCell
TRX-12348,23/07/2025,Mega Putri,Jak,elektronik,Vacuum Cleaner,8427900,3,25283700.0,Card,delivered,BeautyHub
TRX-12349,2025-07-03,Nanda Pratama,Jekerte,kecantikan,Powerbank 10K,3250090,3,9750270.0,Transfer,,TechZone
TRX-12350,13-08-2025,NANDA PRATAMA,denpasar,Electronic,Laptop Asus,5657423,3,16972269.0,Kartu Kredit,Returned,BeautyHub
TRX-12351,23/05/2025,Nanda Pratama,medan,Fashion,Headphone JBL,2990504,0,0.0,Transfer,Pending,BeautyHub
TRX-12352,01/06/2025,andi saputra,Mak,elektronik,Powerbank 10K,8107907,0,0.0,Ewallet,Delivered,TechZone
TRX-12353,22/03/2025,Rudi Hartono,surabaya,Makanans,Kaos Polos,9009601,2,18019202.0,Transfer,Delivered,HomeEssence
TRX-12354,2025-03-18,SITI AMINAH,Mak,,Vacuum Cleaner,9689077,3,29067231.0,E-Wallet,,HomeEssence
TRX-12355,2025/06/25,Nanda Pratama,Mak,Kecantican,Headphone JBL,6152493,1,6152493.0,Ewallet,delivered,SportMax
TRX-12356,03/05/2025,Rudi Hartono,Sur,rumah tangga,Powerbank 10K,2643449,1,2643449.0,Transfer,Returned,HomeEssence
TRX-12357,26-05-2025,NANDA PRATAMA,Denpasar,Kecantican,Vacuum Cleaner,7154527,3,21463581.0,Card,Canceled,SportMax
TRX-12358,10/06/2025,Nanda Pratama,Denpasar,Olahraga,Sepatu Nike,4277234,1,4277234.0,Ewallet,pending,TechZone
TRX-12359,2025-08-03,nanda pratama,Meden,Rumah Tanggas,Sepatu Nike,3308881,15,33591518.933682226,Kartu Kredit,pending,SportMax
TRX-12360,28-04-2025,Budi Santoso,jakarta,Olahraga,Sepatu Nike,2235028,5,11175140.0,,Returned,HomeEssence
TRX-12361,2025-05-31,Andi Saputra,bandung,Elektronik,Vacuum Cleaner,3537924,5,17689620.0,,pending,GadgetMart
TRX-12362,2025-04-14,MEGA PUTRI,Denpeser,Rumah Tanggas,Laptop Asus,527843,10,5278430.0,COD,Pending,TrendShop
TRX-12363,30-05-2025,BUDI SANTOSO,surabaya,elektronik,Vacuum Cleaner,1875260,100,187526000.0,Ewallet,pending,PowerCell
TRX-12364,2025/07/06,Mega Putri,Medan,Electronic,Powerbank 10K,4237694,2,8475388.0,,Delivered,TechZone
TRX-12365,2025-04-07,rudi hartono,Den,aksesoris,Powerbank 10K,6821158,1,6821158.0,Card,pending,TechZone
TRX-12366,22/04/2025,siti aminah,Med,Olahragas,Vacuum Cleaner,69817260,100,349086300.0,COD,Returned,SportMax
TRX-12367,2025/04/17,budi santoso,yogyakarta,Aksesoriss,Vacuum Cleaner,8036322,15,120544830.0,Transfer,Canceled,TrendShop
TRX-12368,03/05/2025,Andi Saputra,Jak,Rumah Tangga,Vacuum Cleaner,7185580,3,21556740.0,COD,pending,GadgetMart
TRX-12369,03-07-2025,Dewi Lestari,Meden,aksesoris,Sepatu Nike,4852738,5,15637946.1788069,COD,Canceled,PowerCell
TRX-12370,2025/03/04,Rudi Hartono,Med,Rumah Tanggas,Sepatu Nike,7921490,10,79214900.0,Kartu Kredit,delivered,GadgetMart
TRX-12371,03-05-2025,DEWI LESTARI,Med,Olahragas,Powerbank 10K,5763948,1,5763948.0,Ewallet,Canceled,HomeEssence
TRX-12372,2025/03/11,Budi Santoso,Surebeye,rumah tangga,Sepatu Nike,5233584,3,14339115.63444102,COD,delivered,GadgetMart
TRX-12373,2025/08/02,MEGA PUTRI,Surabaya,Fashion,Vacuum Cleaner,1568560,2,3137120.0,Kartu Kredit,,HomeEssence
TRX-12374,08-04-2025,SITI AMINAH,Ban,Rumah Tangga,Smartwatch,7708206,3,23124618.0,COD,Canceled,HomeEssence
TRX-12375,2025/04/15,Siti Aminah,Bandung,Kecantikans,Sepatu Nike,9130897,1,9130897.0,COD,Pending,SportMax
TRX-12376,19/06/2025,dewi lestari,Medan,Kecantican,Smartwatch,7689377,0,0.0,Kartu Kredit,Pending,PowerCell
TRX-12377,2025-06-07,DEWI LESTARI,Yogyakarta,Makanan,Laptop Asus,602226,5,3011130.0,Ewallet,delivered,TrendShop
TRX-12378,2025-07-07,dewi lestari,makassar,aksesoris,Laptop Asus,7189608,3,21568824.0,Card,Pending,HomeEssence
TRX-12379,2025-05-23,dewi lestari,Jekerte,Makanans,Smartwatch,3853074,1,2686094.875290306,Card,Pending,HomeEssence
TRX-12380,08/07/2025,Mega Putri,Jakarta,elektronik,Powerbank 10K,9376801,100,1358837568.129447,Transfer,pending,HomeEssence
TRX-12381,2025/05/08,Dewi Lestari,Med,aksesoris,Laptop Asus,4832337,1,4832337.0,COD,Returned,SportMax
TRX-12382,06-08-2025,Mega Putri,denpasar,Rumah Tanggas,Smartwatch,2030425,1,2030425.0,Card,Delivered,HomeEssence
TRX-12383,15/05/2025,Mega Putri,Den,Rumah Tangga,Lipstik Wardah,8127813,2,16255626.0,Ewallet,Pending,TechZone
TRX-12384,2025/04/18,mega putri,Makassar,elektronik,Powerbank 10K,9900350,3,29701050.0,E-Wallet,Delivered,BeautyHub
TRX-12385,24/08/2025,Ahmad Fauzi,Denpasar,Elektronik,Sepatu Nike,2524370,100,252437000.0,Transfer,Returned,PowerCell
TRX-12386,2025-07-11,Andi Saputra,Makassar,Kecantican,Kaos Polos,2128937,2,2390523.0470671584,COD,Delivered,PowerCell
TRX-12387,29-05-2025,MEGA PUTRI,Surabaya,rumah tangga,Sepatu Nike,2105397,100,210539700.0,Card,pending,TechZone
TRX-12388,2025/05/11,rudi hartono,Surebeye,,Headphone JBL,1129037,0,0.0,Ewallet,pending,TechZone
TRX-12389,2025-07-22,MEGA PUTRI,Surebeye,Kecantikans,Kaos Polos,162036,1,162036.0,Kartu Kredit,delivered,PowerCell
TRX-12390,2025-08-27,BUDI SANTOSO,jakarta,Makanan,Vacuum Cleaner,3881854,10,38818540.0,Ewallet,pending,BeautyHub
TRX-12391,24/04/2025,NANDA PRATAMA,Jekerte,Elektronik,Sepatu Nike,7745082,2,15490164.0,Kartu Kredit,Returned,SportMax
TRX-12392,05-05-2025,Budi Santoso,Mekesser,Aksesoriss,Smartwatch,4116981,100,411698100.0,Card,pending,BeautyHub
TRX-12393,01/05/2025,Rudi Hartono,Medan,Makanan,Sepatu Nike,2233525,15,33502875.0,E-Wallet,delivered,TrendShop
TRX-12394,2025/07/17,rudi hartono,Surabaya,Olahraga,Vacuum Cleaner,1627415,10,16274150.0,Card,Pending,BeautyHub
TRX-12395,2025/06/05,rudi hartono,bandung,olahraga,Lipstik Wardah,4718223,3,14154669.0,Kartu Kredit,pending,TrendShop
TRX-12396,2025-03-21,NANDA PRATAMA,Med,Olahraga,Kaos Polos,1565719,1,1565719.0,,Canceled,GadgetMart
TRX-12397,24-05-2025,NANDA PRATAMA,denpasar,elektronik,Headphone JBL,9595151,10,95951510.0,Ewallet,,TrendShop
TRX-12398,20/03/2025,Nanda Pratama,,makanan,Lipstik Wardah,9948247,100,994824700.0,Card,Canceled,SportMax
TRX-12399,2025-04-15,siti aminah,Ban,Kecantikans,Kaos Polos,2386798,1,2386798.0,Transfer,delivered,GadgetMart
TRX-12400,01/06/2025,ANDI SAPUTRA,Mekesser,Fashion,Smartwatch,2208344,100,220834400.0,,,SportMax
TRX-12401,16/07/2025,nanda pratama,Meden,Rumah Tangga,Kaos Polos,1784428,3,5353284.0,Ewallet,Canceled,TrendShop
TRX-12402,2025/05/19,SITI AMINAH,Yogyekerte,Rumah Tanggas,Laptop Asus,3194787,3,10567133.03867317,,Returned,TechZone
TRX-12403,06/04/2025,Budi Santoso,denpasar,,Powerbank 10K,9992357,5,49961785.0,Card,Canceled,GadgetMart
TRX-12404,29/07/2025,andi saputra,Yogyekerte,Aksesoriss,Smartwatch,8894712,10,99535702.26585437,Card,Returned,TechZone
TRX-12405,01-06-2025,budi santoso,,Kecantikans,Vacuum Cleaner,8095391,3,24286173.0,Kartu Kredit,Canceled,TechZone
TRX-12406,03-08-2025,Rudi Hartono,,Elektronik,Sepatu Nike,548095,3,1644285.0,E-Wallet,Pending,HomeEssence
TRX-12407,06-08-2025,Ahmad Fauzi,Denpeser,olahraga,Powerbank 10K,9606340,0,0.0,Transfer,delivered,TechZone
TRX-12408,2025/05/12,RUDI HARTONO,Yogyakarta,Makanan,Sepatu Nike,3380263,100,338026300.0,Kartu Kredit,pending,TrendShop
TRX-12409,29-03-2025,Andi Saputra,Surebeye,Aksesoris,Kaos Polos,3715842,0,0.0,E-Wallet,Delivered,HomeEssence
TRX-12410,2025-08-18,Andi Saputra,medan,Makanan,Headphone JBL,3387031,5,16935155.0,COD,Returned,PowerCell
TRX-12411,11/07/2025,dewi lestari,Surebeye,aksesoris,Laptop Asus,8284025,1,8284025.0,Ewallet,delivered,HomeEssence
TRX-12412,13/06/2025,ahmad fauzi,jakarta,Electronic,Vacuum Cleaner,4818026,100,481802600.0,Transfer,Canceled,GadgetMart
TRX-12413,15/04/2025,MEGA PUTRI,Med,rumah tangga,Powerbank 10K,4886161,15,51866728.38484742,Kartu Kredit,pending,TrendShop
TRX-12414,12-05-2025,mega putri,bandung,Kecantikans,Sepatu Nike,7759824,5,38799120.0,Ewallet,Pending,HomeEssence
TRX-12415,13-05-2025,siti aminah,Jakarta,Aksesoris,Powerbank 10K,4845817,1,4318218.846577895,Transfer,Delivered,PowerCell
TRX-12416,31-07-2025,andi saputra,Jakarta,Olahraga,Lipstik Wardah,829957,1,829957.0,COD,Returned,TechZone
TRX-12417,06-03-2025,RUDI HARTONO,jakarta,Fashion,Vacuum Cleaner,2762188,100,276218800.0,COD,Returned,BeautyHub
TRX-12418,09/05/2025,Andi Saputra,Jakarta,Rumah Tangga,Headphone JBL,960913,100,96091300.0,Ewallet,delivered,TrendShop
TRX-12419,2025-05-21,NANDA PRATAMA,Jakarta,Acsesoris,Headphone JBL,2631505,3,7894515.0,Card,Pending,PowerCell
TRX-12420,2025/04/06,budi santoso,makassar,Olahraga,Laptop Asus,4926691,5,18783307.699010935,COD,pending,GadgetMart
TRX-12421,24-03-2025,Mega Putri,,makanan,Headphone JBL,4253887,1,4253887.0,Transfer,Pending,TrendShop
TRX-12422,04-05-2025,budi santoso,Den,Aksesoriss,Lipstik Wardah,7188512,0,0.0,Transfer,Canceled,HomeEssence
TRX-12423,25/06/2025,Budi Santoso,Jak,,Laptop Asus,9385411,15,156671548.857143,,Pending,BeautyHub
TRX-12424,03-03-2025,Dewi Lestari,Jakarta,Rumah Tangga,Powerbank 10K,5559165,5,27795825.0,Ewallet,Pending,GadgetMart
TRX-12425,14-05-2025,AHMAD FAUZI,Jakarta,Makanans,Vacuum Cleaner,4380453,100,438045300.0,Transfer,delivered,GadgetMart
TRX-12426,16-05-2025,Mega Putri,yogyakarta,makanan,Vacuum Cleaner,3386640,10,33866400.0,Card,pending,PowerCell
TRX-12427,2025-04-04,BUDI SANTOSO,,aksesoris,Smartwatch,2710891,1,2710891.0,COD,delivered,TrendShop
TRX-12428,16/03/2025,mega putri,,Olahraga,Laptop Asus,6048544,1,6048544.0,Kartu Kredit,Delivered,GadgetMart
TRX-12429,2025/07/22,Siti Aminah,Makassar,Macanan,Laptop Asus,2895376,100,289537600.0,Ewallet,delivered,TechZone
TRX-12430,23/06/2025,ahmad fauzi,Mekesser,Makanans,Powerbank 10K,6392211,2,12784422.0,Ewallet,Returned,GadgetMart
TRX-12431,2025/07/19,ANDI SAPUTRA,denpasar,Olahraga,Headphone JBL,7989174,15,119837610.0,Transfer,pending,PowerCell
TRX-12432,2025-08-25,Nanda Pratama,Denpeser,Kecantikans,Laptop Asus,9044006,5,45220030.0,COD,delivered,SportMax
TRX-12433,2025/04/28,mega putri,Denpasar,Olahragas,Kaos Polos,3372918,1,3372918.0,E-Wallet,delivered,GadgetMart
TRX-12434,2025-03-07,ANDI SAPUTRA,Surabaya,elektronik,Lipstik Wardah,5566825,0,0.0,Card,pending,TrendShop
TRX-12435,09-06-2025,nanda pratama,Yogyekerte,elektronik,Headphone JBL,8586239,1,8586239.0,Ewallet,Pending,TechZone
TRX-12436,2025-07-05,BUDI SANTOSO,Ban,Rumah Tangga,Kaos Polos,3403030,1,3403030.0,Kartu Kredit,pending,TechZone
TRX-12437,20-03-2025,Dewi Lestari,Makassar,Macanan,Powerbank 10K,1688004,1,1688004.0,COD,Pending,SportMax
TRX-12438,01/04/2025,MEGA PUTRI,,Rumah Tangga,Vacuum Cleaner,4511595,0,0.0,Transfer,Delivered,SportMax
TRX-12439,25-04-2025,Rudi Hartono,Ban,aksesoris,Vacuum Cleaner,3163506,3,9490518.0,Kartu Kredit,Pending,PowerCell
TRX-12440,05-04-2025,Ahmad Fauzi,Med,Electronic,Smartwatch,1611014,15,24165210.0,Card,Delivered,SportMax
TRX-12441,2025/05/19,dewi lestari,Yog,Makanans,Lipstik Wardah,4639369,1,4084636.9276250396,,Pending,PowerCell
TRX-12442,2025/05/04,dewi lestari,Ban,Kecantikan,Lipstik Wardah,7581844,1,7581844.0,Kartu Kredit,delivered,BeautyHub
TRX-12443,22-03-2025,AHMAD FAUZI,Ban,olahraga,Lipstik Wardah,8083651,2,16167302.0,COD,pending,PowerCell
TRX-12444,08-06-2025,siti aminah,Denpeser,Fashions,Vacuum Cleaner,3681171,1,3681171.0,Ewallet,Canceled,TrendShop
TRX-12445,27/08/2025,ANDI SAPUTRA,Denpeser,Macanan,Smartwatch,5026820,1,5066494.382197767,Ewallet,Canceled,TrendShop
TRX-12446,25/08/2025,MEGA PUTRI,makassar,Rumah Tangga,Lipstik Wardah,9152869,1,9152869.0,Card,Returned,BeautyHub
TRX-12447,2025/03/21,andi saputra,Jak,Kecantikan,Sepatu Nike,74363,5,371815.0,Transfer,delivered,TrendShop
TRX-12448,2025/04/16,mega putri,Bandung,Elektroniks,Laptop Asus,2095990,3,6287970.0,Ewallet,Pending,BeautyHub
TRX-12449,2025-05-29,nanda pratama,Bendung,Fashion,Lipstik Wardah,5617248,1,5617248.0,,pending,HomeEssence
TRX-12450,2025-05-12,RUDI HARTONO,Jakarta,makanan,Sepatu Nike,8232320,2,16464640.0,E-Wallet,Delivered,PowerCell
TRX-12451,2025-03-02,SITI AMINAH,Yogyakarta,Kecantican,Headphone JBL,1645123,0,0.0,Ewallet,Delivered,PowerCell
TRX-12452,07/06/2025,Ahmad Fauzi,jakarta,Macanan,Laptop Asus,6180158,1,6180158.0,Kartu Kredit,delivered,SportMax
TRX-12453,2025/03/02,Rudi Hartono,Denpasar,elektronik,Laptop Asus,6751810,15,101277150.0,Ewallet,Delivered,PowerCell
TRX-12454,01/07/2025,mega putri,Bendung,Acsesoris,Powerbank 10K,221236,1,221236.0,Card,Returned,TrendShop
TRX-12455,2025/07/22,BUDI SANTOSO,Jak,makanan,Laptop Asus,7476187,5,37380935.0,Card,Canceled,PowerCell
TRX-12456,2025/03/14,Ahmad Fauzi,Surebeye,Elektronik,Laptop Asus,1188422,1,1188422.0,Transfer,Returned,HomeEssence
TRX-12457,2025/07/11,ahmad fauzi,,Rumah Tanggas,Headphone JBL,1814688,100,181468800.0,Kartu Kredit,Pending,GadgetMart
TRX-12458,14/06/2025,budi santoso,,Fashions,Lipstik Wardah,289647,100,28964700.0,COD,Delivered,HomeEssence
TRX-12459,2025/08/18,nanda pratama,medan,Aksesoriss,Lipstik Wardah,4564153,15,68462295.0,COD,Returned,TechZone
TRX-12460,2025/08/24,BUDI SANTOSO,Denpeser,makanan,Headphone JBL,6148915,1,6148915.0,Transfer,Returned,BeautyHub
TRX-12461,24/07/2025,BUDI SANTOSO,Denpeser,Fashion,Laptop Asus,8208781,15,123131715.0,Ewallet,Canceled,TechZone
TRX-12462,29-03-2025,Nanda Pratama,Sur,Electronic,Powerbank 10K,1622732,1,1622732.0,COD,pending,HomeEssence
TRX-12463,31-07-2025,Nanda Pratama,Yogyakarta,fashion,Lipstik Wardah,2790855,100,279085500.0,Ewallet,delivered,BeautyHub
TRX-12464,2025-08-04,DEWI LESTARI,Surabaya,Rumah Tangga,Powerbank 10K,3800222,1,3303522.866851735,COD,Returned,PowerCell
